Serial No,Cement_kg_m3,Fly_Ash_kg_m3,GGBS_kg_m3,metakolin_kg_m3,TCM,Water_kg_m3,water/TCM,Sand_kg_m3,AGE,Compressive_Strength_MPa,admixture,Coarse aggregate,SCMContent,Binder,WBRatio,AggregateToBinder,AdmixtureToBinder
162,225.48,94.98,100.76,13.76,434.99,169.62,0.39,734.27,7,46.328,5.0,1175.18,209.5,434.98,0.3899489631707205,4.389742057106074,0.011494781369258356
163,257.79,82.66,155.5,55.11,551.05,154.7,0.281,755.0,14,74.065,8.77,1090.09,293.27,551.06,0.2807316807607157,3.348256088266251,0.01591478241933728
164,316.24,19.93,284.35,140.18,760.7,135.77,0.178,858.62,28,114.76,22.62,651.77,444.46000000000004,760.7,0.17848034704877086,1.985526488760352,0.029735769685815695
165,197.86,82.44,49.46,0.0,329.76,155.31,0.471,793.21,3,14.52,1.83,1206.51,131.9,329.76,0.4709788937409025,6.064167879670063,0.0055494905385735085
166,223.91,98.26,90.22,6.45,418.84,172.71,0.412,695.25,7,40.935,4.69,1207.63,194.93,418.84000000000003,0.41235316588673476,4.543214592684557,0.011197593353070384
167,351.82,0.0,463.46,203.82,1019.1,153.09,0.15,1090.16,14,122.785,35.31,0.0,667.28,1019.0999999999999,0.15022078304386224,1.0697281915415564,0.034648219016779516
168,264.56,61.31,176.37,85.66,587.9,144.79,0.246,818.94,28,98.57,13.08,1033.89,323.34000000000003,587.9000000000001,0.24628338152747062,3.1516074162272494,0.022248681748596698
169,341.96,0.0,394.13,184.02,920.12,140.07,0.152,951.88,28,125.67,32.25,236.51,578.15,920.1099999999999,0.1522317983719338,1.2915738335633784,0.0350501570464401
170,283.19,49.17,207.92,102.45,642.73,128.08,0.199,830.29,28,104.7,14.54,900.46,359.53999999999996,642.73,0.19927496771583714,2.6928103558259298,0.02262225195649806
171,215.99,93.94,65.83,0.0,375.76,156.57,0.417,791.99,14,34.52,2.85,1184.63,159.76999999999998,375.76,0.4166755375771769,5.260325739833937,0.007584628486267831
172,223.5,93.6,101.26,14.66,433.02,158.28,0.366,702.46,28,46.77,5.26,1195.24,209.52,433.02,0.3655258417625052,4.382476559974135,0.012147244930950072
173,200.72,83.63,50.18,0.0,334.54,142.06,0.425,741.89,3,20.09,2.12,1241.48,133.81,334.53,0.4246554868023795,5.928825516396138,0.006337249275102383
174,287.45,49.06,212.24,104.49,653.24,128.29,0.196,751.31,7,78.485,16.59,966.35,365.79,653.24,0.19639030065519564,2.6294470638662664,0.025396485212173168
175,249.62,81.04,155.58,54.03,540.27,146.24,0.271,744.88,14,75.989,10.7,1058.53,290.65,540.27,0.2706794750772762,3.3379791585688636,0.019804912358635497
176,225.15,93.1,104.98,16.95,440.17,174.27,0.396,686.71,28,47.7,5.05,1225.0,215.02999999999997,440.17999999999995,0.39590622018265265,4.343018765050662,0.011472579399336635
177,192.5,80.21,48.12,0.0,320.83,141.54,0.441,719.07,3,14.795,2.77,1153.65,128.32999999999998,320.83,0.4411682199295577,5.837109995948011,0.008633855936165571
178,214.51,95.66,72.47,0.0,382.64,162.09,0.424,777.55,7,37.88,3.16,1195.33,168.13,382.64,0.42360965920970106,5.155969057077148,0.008258415220572864
179,249.1,89.47,124.81,35.16,498.54,174.69,0.35,727.98,14,60.177,6.13,1112.42,249.44,498.53999999999996,0.35040317727765075,3.691579411882698,0.012295904039796206
180,320.98,25.16,280.72,137.85,764.71,127.92,0.167,837.33,28,113.42,22.41,581.22,443.73,764.71,0.16727909926638856,1.855016934524199,0.02930522681800944
181,192.17,80.07,48.04,0.0,320.28,150.81,0.471,715.62,3,15.889,2.23,1221.6,128.10999999999999,320.28,0.47086923941551145,6.048520044960659,0.006962657674534783
182,213.95,93.63,66.94,0.0,374.52,162.15,0.433,723.11,7,34.338,2.29,1217.19,160.57,374.52,0.43295418135213076,5.180764712164905,0.006114493217985689
183,257.45,80.46,144.86,53.64,536.41,140.1,0.261,730.71,14,69.563,8.33,1115.27,278.96,536.41,0.26118081318394515,3.4413601536138403,0.015529166122928357
184,250.67,81.83,136.4,47.2,516.09,150.38,0.291,736.11,28,67.15,7.26,1168.46,265.43,516.1,0.2913776399922495,3.6903119550474717,0.014067041271071497
185,194.79,81.16,48.7,0.0,324.65,159.69,0.492,720.5,3,13.397,2.21,1179.31,129.86,324.65,0.49188356691821966,5.851871245957185,0.006807330971815802
186,332.86,0.0,363.95,174.2,871.02,158.8,0.182,920.79,28,123.57,23.41,10.61,538.15,871.01,0.18231708017129541,1.069333302717535,0.026876844123488824
187,252.95,80.85,151.3,53.9,539.0,146.01,0.271,773.56,14,73.568,9.66,1131.74,286.05,539.0,0.27089053803339513,3.5348794063079776,0.017922077922077922
188,249.24,88.71,125.95,36.35,500.25,167.67,0.335,729.51,28,60.89,5.87,1121.45,251.01,500.25,0.3351724137931034,3.7000699650174913,0.011734132933533233
189,198.15,82.56,49.54,0.0,330.26,153.37,0.464,743.61,3,17.742,2.33,1179.45,132.1,330.25,0.4644057532172597,5.823043149129448,0.007055261165783497
190,213.0,93.01,66.03,0.0,372.05,166.46,0.447,786.85,7,33.276,3.37,1198.74,159.04000000000002,372.04,0.44742500806364904,5.337033652295452,0.009058165788624879
191,245.95,89.85,122.97,33.13,491.9,183.81,0.374,681.57,14,58.675,6.89,1163.43,245.95,491.9,0.3736735108761944,3.750762350071153,0.01400691197397845
192,264.97,63.67,176.65,83.54,588.82,133.71,0.227,759.75,28,97.29,13.64,1033.49,323.86,588.83,0.22707742472360443,3.0454290712090075,0.023164580609004295
193,331.03,0.0,398.31,182.33,911.67,155.06,0.17,927.23,3,62.08,30.32,7.36,580.64,911.67,0.17008347318656972,1.0251406759024648,0.03325764805247513
194,225.69,90.29,112.8,22.53,451.31,169.22,0.375,707.41,7,49.986,4.78,1205.42,225.62,451.31,0.37495291484788723,4.238394894861625,0.010591389510535995
195,338.07,0.0,488.7,206.69,1033.47,148.69,0.144,951.65,14,133.559,43.5,0.0,695.39,1033.46,0.14387591198498248,0.92083873589689,0.04209161457627775
196,258.03,81.2,144.41,52.95,536.59,145.34,0.271,729.87,28,69.56,10.35,1148.04,278.56,536.5899999999999,0.2708585698578058,3.4997111388583466,0.019288469781397345
197,208.37,86.82,52.09,0.0,347.28,155.31,0.447,741.88,3,24.968,2.26,1188.31,138.91,347.28,0.44721838286109195,5.558022345081779,0.0065077171158719185
198,225.13,88.91,112.56,23.66,450.26,158.1,0.351,731.66,7,51.27,4.61,1154.14,225.13,450.26,0.3511304579576245,4.1882467907431264,0.01023852884999778
199,258.93,75.97,172.62,67.88,575.41,136.29,0.237,743.1,14,85.379,11.92,1035.57,316.47,575.4000000000001,0.2368613138686131,3.0911887382690297,0.020716023635731662
200,339.76,1.4,337.52,168.62,847.29,159.94,0.189,847.61,28,119.67,22.44,699.1,507.53999999999996,847.3,0.18876431016169007,1.8254573350643222,0.026484126047444826
201,196.76,81.98,49.19,0.0,327.93,158.15,0.482,703.12,3,19.027,2.72,1176.23,131.17000000000002,327.93,0.48226755710060076,5.730948678071539,0.00829445308449974
202,221.51,98.2,86.77,4.56,411.04,169.89,0.413,739.68,7,39.027,2.92,1183.42,189.53,411.03999999999996,0.4133174386920981,4.678620085636434,0.007103931490852472
203,249.15,80.76,136.33,47.73,513.98,164.74,0.321,736.41,14,67.621,7.37,1139.64,264.82000000000005,513.97,0.32052454423409926,3.650115765511606,0.014339358328307098
204,217.0,97.75,76.24,0.0,390.99,169.86,0.434,781.91,28,39.0,3.03,1229.94,173.99,390.99,0.4344356633161974,5.145528018619402,0.007749558812245837
205,274.53,57.99,187.21,93.27,613.0,140.79,0.23,786.1,3,48.644,13.43,909.16,338.47,613.0,0.229673735725938,2.7655138662316476,0.021908646003262644
206,213.18,88.82,53.29,0.0,355.29,159.09,0.448,744.6,7,29.089,2.32,1168.51,142.10999999999999,355.28999999999996,0.4477750569956937,5.384643530636946,0.006529877001885784
207,246.65,91.01,123.32,32.31,493.3,173.89,0.353,736.46,14,57.51,7.09,1182.94,246.64,493.28999999999996,0.3525106935068621,3.8910174542358456,0.014372884104684873
208,260.61,70.94,173.74,73.84,579.14,135.87,0.235,784.26,28,92.5,14.04,972.12,318.52,579.13,0.23461053649439678,3.032790565158082,0.024243261443889972
209,191.28,79.7,47.82,0.0,318.8,159.24,0.5,770.56,3,14.868,2.8,1242.52,127.52000000000001,318.8,0.49949811794228355,6.314554579673776,0.00878293601003764
210,212.62,88.59,53.16,0.0,354.37,145.54,0.411,703.39,7,29.149,2.92,1219.74,141.75,354.37,0.4107006800801422,5.426898439484155,0.008239975167198125
211,257.09,86.61,136.36,44.54,524.6,161.6,0.308,747.21,14,64.379,8.97,1137.94,267.51000000000005,524.6,0.3080442241707968,3.5934998093785744,0.0170987418985894
212,279.83,51.59,201.29,99.48,632.19,142.38,0.225,832.89,28,103.68,16.48,903.7,352.36,632.19,0.22521710245337634,2.746943165820402,0.0260681124345529
213,272.04,55.15,188.73,93.78,609.7,134.77,0.221,757.7,28,101.91,13.48,969.63,337.65999999999997,609.7,0.2210431359685091,2.8330818435296043,0.022109234049532557
214,213.85,94.73,70.33,0.0,378.91,158.0,0.417,731.53,7,34.112,3.37,1203.95,165.06,378.90999999999997,0.4169855638542134,5.108020374231348,0.008893932596131008
215,251.47,90.05,126.36,35.89,503.76,183.86,0.365,744.3,14,60.413,5.94,1149.27,252.3,503.77,0.3649681402227207,3.758798658117792,0.011791095142624611
216,325.16,20.76,291.95,143.9,781.75,132.37,0.169,802.13,28,114.69,19.64,762.41,456.61,781.77,0.16932090000895406,2.0012791485986927,0.025122478478324828
217,205.19,85.5,51.3,0.0,341.98,152.14,0.445,799.79,3,20.069,3.18,1185.07,136.8,341.99,0.4448668089710225,5.80385391385713,0.009298517500511711
218,271.72,58.76,183.41,91.53,605.41,142.6,0.236,812.75,28,100.59,13.5,987.37,333.7,605.4200000000001,0.23553896468567273,2.9733408212480588,0.02229856958805457
219,251.39,83.42,165.73,55.62,556.15,177.44,0.319,745.28,14,75.948,10.48,1123.76,304.77,556.16,0.31904487917146146,3.3606156501726123,0.01884349827387802
220,337.83,0.0,343.71,170.38,851.92,142.99,0.168,928.72,28,120.69,22.09,118.52,514.0899999999999,851.9199999999998,0.16784439853507377,1.2292703540238523,0.025929664757254205
221,190.91,79.54,47.73,0.0,318.18,141.02,0.443,798.77,3,14.66,1.79,1192.78,127.27000000000001,318.18,0.443208246904268,6.259192909673769,0.005625746432836759
222,331.09,0.0,425.69,189.19,945.97,139.71,0.148,1092.49,28,131.35,34.81,0.0,614.88,945.97,0.14768967303402858,1.154888632831908,0.03679820713130438
223,279.49,52.87,199.18,98.58,630.12,141.09,0.224,837.91,28,103.22,13.9,994.47,350.63,630.12,0.22390973147971815,2.9079857804862566,0.022059290293912272
224,212.44,92.11,63.9,0.0,368.45,155.99,0.423,799.12,28,34.684,3.11,1173.17,156.01,368.45,0.42336816392997695,5.352937983444158,0.008440765368435337
225,198.95,82.9,49.74,0.0,331.59,161.04,0.486,751.27,3,18.101,2.63,1173.07,132.64000000000001,331.59000000000003,0.48566000180946345,5.803371633643957,0.007931481649024397
226,286.42,44.79,217.16,106.51,654.88,119.47,0.182,827.96,7,75.264,15.89,935.01,368.46,654.88,0.18243036892255068,2.6920504519912045,0.02426398729538236
227,301.4,39.76,238.77,116.4,696.33,117.04,0.168,842.78,14,97.557,20.29,999.49,394.93000000000006,696.33,0.168081225855557,2.6456852354487093,0.029138483190441312
228,333.47,11.35,315.31,156.52,816.65,136.34,0.167,869.6,28,117.22,22.03,546.17,483.18000000000006,816.6500000000001,0.16695034592542704,1.7336312985979303,0.026976060735933383
229,189.43,78.93,47.36,0.0,315.72,156.8,0.497,753.7,3,11.546,1.94,1209.29,126.29,315.72,0.4966425947041682,6.217502850627137,0.006144685164069428
230,211.94,88.31,52.98,0.0,353.23,152.67,0.432,726.56,7,28.784,2.23,1162.95,141.29,353.23,0.43221130708037253,5.349234210004813,0.006313167058290632
231,224.94,99.38,88.95,5.25,418.52,178.54,0.427,760.95,14,42.509,4.63,1215.52,193.57999999999998,418.52,0.42659848991684984,4.722522221160279,0.011062792698078945
232,253.07,80.38,140.64,50.86,524.95,157.11,0.299,718.63,28,68.96,7.83,1120.78,271.88,524.95,0.29928564625202403,3.503971806838746,0.014915706257738831
233,196.8,82.0,49.2,0.0,328.0,152.34,0.464,722.02,3,19.682,2.46,1218.33,131.2,328.0,0.46445121951219515,5.9157012195121945,0.0075
234,223.44,94.85,98.04,12.31,428.64,153.58,0.358,728.06,7,40.086,5.23,1209.24,205.2,428.64,0.3582960059723778,4.519643523702874,0.012201381112355358
235,255.63,81.54,152.06,54.36,543.58,168.23,0.309,753.94,14,73.247,9.1,1076.7,287.96000000000004,543.59,0.30947957100020235,3.3676852039220737,0.01674055814124616
236,318.12,24.25,279.32,137.24,758.93,148.1,0.195,885.06,28,113.61,22.0,760.19,440.81,758.9300000000001,0.19514316208345958,2.1678547428616604,0.02898818072813039
237,192.18,80.07,48.04,0.0,320.3,157.09,0.49,768.01,3,9.384,2.62,1211.86,128.10999999999999,320.28999999999996,0.49046176902182403,6.181491773080646,0.008180086796340818
238,207.6,86.5,51.9,0.0,345.99,157.0,0.454,787.18,7,24.481,2.22,1152.92,138.4,346.0,0.45375722543352603,5.607225433526011,0.006416184971098266
239,336.78,0.0,359.32,174.02,870.12,159.73,0.184,974.35,14,109.686,23.59,64.3,533.34,870.12,0.18357238082103616,1.193685928377695,0.027111203052452536
240,349.26,0.0,455.38,201.16,1005.8,156.16,0.155,950.96,28,141.1,39.0,0.0,656.54,1005.8,0.15525949492940944,0.9454762378206404,0.03877510439451183
241,200.72,83.63,50.18,0.0,334.54,147.99,0.442,763.18,3,16.932,2.6,1175.98,133.81,334.53,0.44238184916151024,5.796669954862045,0.007772098167578395
242,222.71,100.86,81.91,0.68,406.17,174.34,0.429,690.7,7,40.335,3.38,1226.1,183.45,406.15999999999997,0.42923970848926535,4.719322434508569,0.008321843608430175
243,332.66,0.0,406.79,184.86,924.32,145.05,0.157,963.26,14,112.644,34.83,372.81,591.6500000000001,924.3100000000002,0.15692787051963084,1.4454782486395255,0.03768216291071177
244,255.84,81.47,141.91,51.12,530.34,144.99,0.273,703.39,28,68.794,10.12,1124.08,274.5,530.34,0.2733906550514764,3.44584606101746,0.019082098276577288
245,202.16,84.23,50.54,0.0,336.94,154.86,0.46,734.59,3,19.704,2.01,1212.09,134.77,336.93,0.459620692725492,5.777698631763274,0.005965630843201852
246,293.68,47.81,220.05,108.11,669.65,119.96,0.179,846.89,28,105.72,18.23,974.97,375.97,669.6500000000001,0.17913835585753748,2.7206152467707008,0.027223176286119612
247,248.41,81.3,165.6,56.7,552.01,143.24,0.259,721.77,14,81.356,10.75,1032.36,303.59999999999997,552.01,0.25948805275266756,3.1777141718447126,0.01947428488614337
248,216.81,93.95,65.04,0.0,375.8,159.5,0.424,744.59,28,34.613,3.41,1177.36,158.99,375.8,0.42442788717402874,5.11428951569984,0.009073975518893029
249,337.56,0.0,372.9,177.61,888.07,163.39,0.184,916.36,28,123.98,26.61,317.92,550.51,888.0699999999999,0.18398324456405463,1.3898453950702085,0.02996385420068238
250,214.48,95.48,71.96,0.0,381.92,166.02,0.435,768.05,7,37.682,2.63,1215.45,167.44,381.91999999999996,0.43469836614997914,5.193496020108924,0.006886258902387935
251,244.76,88.81,122.38,33.57,489.52,164.67,0.336,710.26,14,56.46,7.22,1197.18,244.76,489.52,0.336390750122569,3.8965517241379315,0.01474914201666939
252,344.58,0.0,443.03,196.9,984.5,146.09,0.148,991.13,28,137.71,35.82,0.0,639.93,984.51,0.14838853846075714,1.0067241571949497,0.03638358168022671
253,197.03,82.1,49.26,0.0,328.39,164.91,0.502,723.0,3,13.639,2.26,1171.31,131.35999999999999,328.39,0.5021772891988185,5.768476506592771,0.006882060964097566
254,210.93,89.15,56.52,0.0,356.6,143.2,0.402,786.44,7,31.697,3.07,1197.32,145.67000000000002,356.6,0.40157038698822206,5.562983735277622,0.008609085810431856
255,237.42,91.56,118.71,27.15,474.85,179.54,0.378,734.36,14,52.757,5.19,1188.55,237.42,474.84,0.3781063094937242,4.049595653272681,0.010929997472832955
256,257.75,80.25,171.83,62.95,572.78,158.55,0.277,730.5,28,84.95,12.19,1003.25,315.03000000000003,572.78,0.2768078494360837,3.0269038723419115,0.021282167673452285
257,198.94,82.89,49.73,0.0,331.57,162.11,0.489,748.15,3,16.607,2.57,1161.73,132.62,331.56,0.4889311135239474,5.7602847146821095,0.0077512365785981415
258,205.08,85.45,51.27,0.0,341.8,141.65,0.414,720.05,7,24.972,2.9,1199.16,136.72,341.8,0.4144236395552955,5.615008777062609,0.008484493856056173
259,222.83,89.63,110.17,21.37,443.99,145.1,0.327,759.76,14,48.026,5.66,1181.04,221.17000000000002,444.0,0.3268018018018018,4.371171171171171,0.012747747747747748
260,337.96,0.0,434.52,193.12,965.6,143.98,0.149,1008.87,28,136.48,29.08,0.0,627.64,965.5999999999999,0.14910936205468103,1.0448115161557583,0.03011599005799503
261,198.92,82.88,49.73,0.0,331.54,148.26,0.447,769.5,3,20.593,2.62,1236.01,132.60999999999999,331.53,0.4471993484752511,6.049256477543511,0.00790275389859138
262,224.65,90.73,110.14,20.86,446.39,165.84,0.372,690.49,7,47.613,4.43,1174.2,221.73000000000002,446.38,0.37152202159594966,4.177360096778529,0.009924279761638066
263,254.25,79.88,145.17,53.26,532.56,169.99,0.319,757.09,14,70.861,8.37,1120.25,278.31,532.56,0.3191940814180562,3.5251239296980628,0.01571653898152321
264,331.81,0.0,411.95,185.94,929.7,144.57,0.155,951.77,28,128.62,27.33,35.15,597.89,929.7,0.15550177476605356,1.061546735506077,0.02939657954178767
265,194.6,81.08,48.65,0.0,324.33,144.23,0.445,739.69,3,17.932,1.85,1163.27,129.73,324.33,0.4447013843924398,5.867357321246878,0.005704066845496871
266,277.59,57.98,190.21,94.7,620.47,137.99,0.222,770.02,28,101.31,14.95,916.75,342.89,620.48,0.22239234141309955,2.7184921351211964,0.02409424961320268
267,256.09,81.25,150.15,54.16,541.65,144.23,0.266,721.9,14,69.979,9.85,1143.62,285.56,541.65,0.2662789624296132,3.444142896704514,0.018185174928459336
268,346.75,0.0,445.82,198.14,990.72,139.73,0.141,1080.65,28,136.5,35.08,0.0,643.96,990.71,0.14104026405305284,1.090783377577697,0.03540894913748725
269,192.32,80.13,48.08,0.0,320.54,154.71,0.483,781.48,3,13.276,2.63,1158.01,128.20999999999998,320.53,0.48266932892396974,6.050884472592269,0.008205160203413097
270,348.45,0.0,490.3,209.69,1048.44,158.14,0.151,1017.85,7,95.17,39.22,0.0,699.99,1048.44,0.15083361947274043,0.9708233184540841,0.037407958490710005
271,243.07,91.07,121.54,30.47,486.15,174.34,0.359,685.71,14,56.337,6.14,1153.02,243.08,486.15,0.3586135966265556,3.782227707497686,0.012629846755116733
272,247.53,91.53,123.77,32.24,495.06,165.76,0.335,695.34,28,57.562,5.35,1198.79,247.54000000000002,495.07000000000005,0.33482133839659034,3.8259842042539436,0.010806552608721997
273,195.3,81.38,48.83,0.0,325.5,147.97,0.455,765.87,3,13.063,1.97,1199.82,130.20999999999998,325.51,0.45457896838806794,6.038800651285675,0.0060520414119381895
274,335.46,0.0,355.67,172.78,863.91,151.13,0.175,999.63,7,82.05,26.44,389.92,528.45,863.9100000000001,0.17493720410690927,1.608443009109745,0.030605039876839022
275,337.4,0.0,410.51,186.98,934.89,149.77,0.16,907.22,28,127.82,28.69,12.26,597.49,934.89,0.16020066531891453,0.9835167773748784,0.030688102343591227
276,337.71,8.44,324.21,161.26,831.62,141.63,0.17,872.72,28,117.97,22.71,722.81,493.90999999999997,831.6199999999999,0.17030614944325534,1.9185806017171307,0.02730814554724514
277,191.0,79.58,47.75,0.0,318.33,147.73,0.464,798.76,3,11.986,2.09,1154.01,127.33,318.33,0.46407815788647,6.134420255709484,0.006565513775013351
278,207.8,86.58,51.95,0.0,346.34,155.37,0.449,772.53,7,28.315,2.85,1198.67,138.53,346.33000000000004,0.44861836976294284,5.691681344382525,0.008229145612566048
279,333.43,0.0,428.7,190.53,952.66,150.01,0.157,991.52,14,116.894,37.16,0.0,619.23,952.6600000000001,0.15746436294165808,1.0407910482228706,0.03900657107467511
280,337.7,0.0,434.18,192.97,964.85,146.51,0.152,1043.44,28,135.23,37.75,0.0,627.15,964.8499999999999,0.15184743742550655,1.0814530756076075,0.03912525262994248
281,196.47,81.86,49.12,0.0,327.44,150.75,0.46,771.58,3,18.255,2.72,1240.9,130.98,327.45,0.4603756298671553,6.145915406932357,0.008306611696442206
282,222.59,99.45,75.75,0.0,397.8,162.69,0.409,718.1,7,38.087,2.76,1235.44,175.2,397.78999999999996,0.4089846401367556,4.910983182080998,0.006938334296990875
283,256.51,85.22,137.63,46.16,525.52,164.93,0.314,722.27,14,64.854,7.47,1141.19,269.01,525.52,0.3138415283909271,3.5459354544070636,0.014214492312376313
284,289.7,41.59,224.81,109.91,666.01,123.36,0.185,789.11,28,107.51,17.8,996.94,376.30999999999995,666.01,0.18522244410744584,2.6817164907433826,0.02672632543054909
285,190.48,79.37,47.62,0.0,317.47,143.19,0.451,777.35,3,10.496,2.42,1163.09,126.99000000000001,317.47,0.451034743440325,6.1121995779128735,0.0076227675055910785
286,201.59,84.0,50.4,0.0,335.98,157.59,0.469,707.35,7,23.741,2.52,1166.98,134.4,335.99,0.4690318164231078,5.578529122890562,0.0075002232209291945
287,325.3,20.12,293.1,144.54,783.07,141.57,0.181,843.09,28,114.86,20.9,574.61,457.76,783.06,0.18079074400429088,1.8104615227441065,0.026690164227517688
288,246.82,88.52,123.85,35.04,494.23,175.56,0.355,708.38,28,60.3,6.76,1102.93,247.41,494.23,0.3552192299131983,3.664913097141007,0.013677842300143657
289,201.86,84.11,50.46,0.0,336.43,154.69,0.46,784.42,3,19.384,2.76,1230.57,134.57,336.43,0.459798472193324,5.989329132360371,0.008203786820438128
290,220.16,95.14,92.4,9.05,416.76,165.48,0.397,691.19,7,44.344,4.83,1176.97,196.59000000000003,416.75,0.3970725854829034,4.482687462507498,0.011589682063587283
